time,open,high,low,close,tick_volume,spread,real_volume
2007-09-06,187.27,187.57,185.19,185.51,10286,0,0
2007-09-07,185.5,187.17,184.59,186.86,9995,0,0
2007-09-09,186.36,186.47,186.36,186.44,60,0,0
2007-09-10,186.41,186.83,184.93,185.78,8336,0,0
2007-09-11,185.81,186.04,182.5,182.6,8958,0,0
2007-09-12,182.61,183.57,182.2,182.61,9328,0,0
2007-09-13,182.53,183.18,182.07,182.69,8764,0,0
2007-09-14,182.72,183.74,182.28,183.22,9442,0,0
2007-09-16,182.82,183.01,182.82,182.97,34,0,0
2007-09-17,183.0,184.39,182.66,183.86,7089,0,0
2007-09-18,183.85,184.86,180.34,180.45,9600,0,0
2007-09-19,180.33,180.85,179.54,180.01,10820,0,0
2007-09-20,180.0,180.04,177.4,178.45,10015,0,0
2007-09-21,178.46,178.46,176.85,176.85,9414,0,0
2007-09-23,176.81,176.84,176.81,176.82,8,0,0
2007-09-24,176.8,177.85,176.38,177.32,7052,0,0
2007-09-25,177.45,178.0,176.94,177.18,9435,0,0
2007-09-26,177.15,177.64,176.77,177.13,8212,0,0
2007-09-27,177.11,177.39,176.1,176.66,8241,0,0
2007-09-28,176.65,177.14,175.56,175.65,9797,0,0
2007-09-30,175.26,175.35,175.26,175.28,30,0,0
2007-10-01,175.3,176.97,175.12,175.78,7805,0,0
2007-10-02,175.81,177.94,175.76,177.75,8563,0,0
2007-10-03,177.76,178.69,176.81,178.67,8966,0,0
2007-10-04,178.73,179.48,177.93,178.28,9894,0,0
2007-10-05,178.26,178.73,176.49,176.86,8921,0,0
2007-10-07,176.84,176.84,176.75,176.8,78,0,0
2007-10-08,176.82,178.04,176.45,178.01,6400,0,0
2007-10-09,177.99,178.59,176.69,176.7,8199,0,0
2007-10-10,176.73,176.86,175.92,176.45,7959,0,0
2007-10-11,176.46,176.68,174.48,175.71,9287,0,0
2007-10-12,175.73,177.04,175.43,176.28,9192,0,0
2007-10-14,176.49,176.49,176.37,176.39,64,0,0
2007-10-15,176.38,176.51,175.32,176.21,7807,0,0
2007-10-16,176.18,177.46,175.99,177.13,9615,0,0
2007-10-17,177.11,177.27,175.71,176.52,9318,0,0
2007-10-18,176.51,176.74,174.65,174.96,10166,0,0
2007-10-19,174.98,176.13,174.73,175.5,8441,0,0
2007-10-21,175.17,175.18,175.07,175.13,197,0,0
2007-10-22,175.1,179.36,174.4,177.45,12848,0,0
2007-10-23,177.47,177.64,175.81,176.12,9250,0,0
2007-10-24,176.14,177.22,175.5,176.1,9765,0,0
2007-10-25,176.08,176.42,174.55,174.91,7788,0,0
2007-10-26,174.92,176.15,173.94,173.95,8516,0,0
2007-10-28,173.86,174.01,173.85,174.01,69,0,0
2007-10-29,173.99,174.33,173.44,173.84,8325,0,0
2007-10-30,173.82,174.42,173.6,173.65,8286,0,0
2007-10-31,173.66,174.49,172.68,172.9,10644,0,0
2007-11-01,172.88,175.13,172.86,174.65,9633,0,0
2007-11-02,174.63,174.8,173.52,173.56,9572,0,0
2007-11-04,173.64,173.81,173.63,173.65,93,0,0
2007-11-05,173.67,175.11,173.55,174.47,8508,0,0
2007-11-06,174.49,174.62,172.73,173.11,7859,0,0
2007-11-07,173.1,173.59,171.33,173.47,13283,0,0
2007-11-08,173.5,173.86,171.91,172.12,11987,0,0
2007-11-09,172.14,173.34,171.29,172.59,15142,0,0
2007-11-11,172.6,172.69,172.56,172.63,90,0,0
2007-11-12,172.61,175.12,172.59,174.9,14617,0,0
2007-11-13,174.92,175.4,173.22,173.57,11601,0,0
2007-11-14,173.56,173.68,172.01,173.3,12721,0,0
2007-11-15,173.37,174.21,172.53,173.79,12607,0,0
2007-11-16,173.78,174.32,172.98,173.18,9379,0,0
2007-11-18,173.16,173.16,173.06,173.07,32,0,0
2007-11-19,173.06,174.32,172.53,173.9,8735,0,0
2007-11-20,173.89,174.36,171.68,171.84,11850,0,0
2007-11-21,171.82,173.54,171.55,172.61,11836,0,0
2007-11-22,172.62,173.0,172.27,172.81,7482,0,0
2007-11-23,172.76,174.0,171.44,173.36,11463,0,0
2007-11-25,173.45,173.57,173.45,173.54,52,0,0
2007-11-26,173.4,173.73,172.06,173.14,8959,0,0
2007-11-27,173.15,174.07,172.96,173.03,9849,0,0
2007-11-28,173.36,174.53,170.96,171.16,13262,0,0
2007-11-29,171.15,172.71,170.88,172.09,10180,0,0
2007-11-30,172.1,173.0,171.0,172.82,10928,0,0
2007-12-02,172.79,172.79,172.57,172.58,21,0,0
2007-12-03,172.6,173.22,171.9,172.43,9122,0,0
2007-12-04,172.4,172.72,171.09,171.43,11063,0,0
2007-12-05,171.44,172.55,171.07,172.28,9867,0,0
2007-12-06,172.25,173.23,171.87,171.87,12085,0,0
2007-12-07,171.88,172.41,171.31,171.36,8135,0,0
2007-12-09,171.04,171.04,171.03,171.03,2,0,0
2007-12-10,171.24,171.88,170.59,171.14,6785,0,0
2007-12-11,171.12,172.85,170.54,172.57,10217,0,0
2007-12-12,172.15,172.23,170.58,171.29,11701,0,0
2007-12-13,171.28,173.09,170.81,172.19,9464,0,0
2007-12-14,172.17,176.6,171.98,175.92,12098,0,0
2007-12-16,176.41,176.53,176.41,176.41,38,0,0
2007-12-17,176.39,177.74,175.45,176.99,10554,0,0
2007-12-18,176.94,177.18,175.68,176.22,9086,0,0
2007-12-19,176.23,177.16,176.12,176.59,9017,0,0
2007-12-20,176.57,177.52,176.38,177.49,8573,0,0
2007-12-21,177.5,177.61,175.89,176.14,7201,0,0
2007-12-23,176.28,176.3,176.24,176.25,56,0,0
2007-12-24,176.28,176.63,175.98,176.29,3094,0,0
2007-12-25,176.11,176.26,176.05,176.24,135,0,0
2007-12-26,176.32,176.32,174.92,175.09,2892,0,0
2007-12-27,175.04,175.54,172.97,173.21,7437,0,0
2007-12-28,173.2,173.62,172.04,172.19,7046,0,0
2007-12-30,172.25,172.31,172.22,172.28,26,0,0
2007-12-31,172.3,173.26,170.81,172.72,4858,0,0
2008-01-01,172.71,172.8,172.7,172.75,21,0,0
2008-01-02,172.76,172.78,172.7,172.74,11,0,0
2008-01-17,173.47,175.05,173.24,174.92,3927,0,0
2008-01-18,174.95,176.15,174.31,175.34,15471,0,0
2008-01-20,175.87,175.9,175.75,175.84,89,0,0
2008-01-21,175.86,179.86,175.77,179.5,14292,0,0
2008-01-22,179.52,181.86,175.32,175.59,22582,0,0
2008-01-23,175.62,178.67,174.6,176.35,19592,0,0
2008-01-24,176.36,176.89,173.69,173.97,14706,0,0
2008-01-25,173.96,175.81,173.35,175.47,13654,0,0
2008-01-27,175.19,175.25,175.19,175.21,14,0,0
2008-01-28,175.23,176.15,174.47,174.59,11153,0,0
2008-01-29,174.61,175.13,174.14,174.28,10508,0,0
2008-01-30,174.29,174.73,172.11,173.5,12035,0,0
2008-01-31,173.49,175.11,172.75,173.52,16676,0,0
2008-02-01,173.5,173.89,171.89,173.59,13395,0,0
2008-02-03,173.54,173.6,173.47,173.59,40,0,0
2008-02-04,173.6,174.03,172.11,173.11,10790,0,0
2008-02-05,173.1,177.14,173.05,177.01,14989,0,0
2008-02-06,176.98,180.85,176.67,180.62,14894,0,0
2008-02-07,180.61,183.62,179.76,181.38,18448,0,0
2008-02-08,181.41,183.81,181.26,183.46,13353,0,0
2008-02-10,183.08,183.29,182.96,183.03,46,0,0
2008-02-11,183.09,183.97,181.42,181.79,12541,0,0
2008-02-12,181.7,182.49,179.64,180.34,12531,0,0
2008-02-13,180.35,181.41,179.24,179.53,13177,0,0
2008-02-14,179.54,179.82,177.98,179.3,12368,0,0
2008-02-15,179.32,179.66,177.89,179.21,12006,0,0
2008-02-17,179.06,179.07,178.88,179.03,36,0,0
2008-02-18,178.86,179.75,178.5,179.2,7768,0,0
2008-02-19,179.21,179.78,177.91,179.58,12637,0,0
2008-02-20,179.56,181.94,179.51,180.27,14480,0,0
2008-02-21,180.14,180.33,177.87,178.42,13213,0,0
2008-02-22,178.41,179.18,177.59,177.95,11234,0,0
2008-02-24,177.85,177.96,177.81,177.91,52,0,0
2008-02-25,177.9,178.38,173.98,175.89,11747,0,0
2008-02-26,175.91,177.13,171.45,171.7,14157,0,0
2008-02-27,171.68,171.84,169.64,170.51,17296,0,0
2008-02-28,170.5,172.34,170.05,170.96,14509,0,0
2008-02-29,170.98,174.37,170.63,173.94,16617,0,0
2008-03-02,173.33,173.42,173.23,173.23,51,0,0
2008-03-03,173.21,175.81,172.33,172.6,15194,0,0
2008-03-04,172.61,174.46,172.0,173.62,11847,0,0
2008-03-05,173.6,174.41,171.13,171.5,12726,0,0
2008-03-06,171.52,172.68,170.65,172.28,13278,0,0
2008-03-07,172.3,173.01,170.67,172.72,16661,0,0
2008-03-09,172.33,172.36,172.31,172.31,32,0,0
2008-03-10,172.33,172.85,171.22,172.33,10632,0,0
2008-03-11,172.32,172.54,168.51,169.83,15909,0,0
2008-03-12,169.86,169.92,166.09,166.4,15367,0,0
2008-03-13,166.42,167.95,164.98,165.21,17344,0,0
2008-03-14,165.22,167.17,164.62,165.37,21677,0,0
2008-03-16,165.51,165.54,164.31,164.98,339,0,0
2008-03-17,164.97,166.19,162.95,165.06,32149,0,0
2008-03-18,165.07,165.39,162.23,164.11,20800,0,0
2008-03-19,164.1,165.01,162.87,164.09,22173,0,0
2008-03-20,164.13,167.78,163.68,166.85,20592,0,0
2008-03-21,167.24,167.25,165.94,166.57,4077,0,0
2008-03-23,166.56,166.73,166.54,166.73,62,0,0
2008-03-24,166.75,167.59,165.91,166.32,8659,0,0
2008-03-25,166.33,166.63,163.16,163.74,15764,0,0
2008-03-26,163.75,164.71,161.61,161.85,17222,0,0
2008-03-27,161.86,162.83,161.65,162.41,16839,0,0
2008-03-28,162.4,163.59,161.74,162.47,14763,0,0
2008-03-30,162.84,162.92,162.83,162.87,39,0,0
2008-03-31,162.86,165.07,162.56,164.88,14866,0,0
2008-04-01,164.89,166.78,164.51,165.07,17718,0,0
2008-04-02,165.08,165.79,163.77,164.07,17394,0,0
2008-04-03,164.08,165.7,163.79,163.9,16410,0,0
2008-04-04,163.92,164.39,162.45,162.66,15239,0,0
2008-04-06,162.65,162.65,162.49,162.53,120,0,0
2008-04-07,162.5,163.47,160.4,161.18,12961,0,0
2008-04-08,161.17,161.92,159.82,161.19,14434,0,0
2008-04-09,161.18,161.73,160.02,160.42,13478,0,0
2008-04-10,160.44,160.56,158.35,159.57,16205,0,0
2008-04-11,159.58,159.72,158.44,159.33,15347,0,0
2008-04-13,160.63,160.71,160.33,160.44,321,0,0
2008-04-14,160.45,160.89,158.61,158.69,14822,0,0
2008-04-15,158.7,159.73,158.27,159.23,14204,0,0
2008-04-16,159.21,159.91,158.23,158.56,17084,0,0
2008-04-17,158.55,159.69,158.24,159.15,16398,0,0
2008-04-18,159.13,160.97,158.71,159.49,14580,0,0
2008-04-20,159.45,159.47,159.43,159.43,27,0,0
2008-04-21,159.42,159.73,158.12,158.29,11784,0,0
2008-04-22,158.28,159.4,156.68,157.18,13891,0,0
2008-04-23,157.19,158.3,156.71,158.06,13162,0,0
2008-04-24,158.05,161.18,157.81,160.67,16230,0,0
2008-04-25,160.66,162.6,160.31,161.7,14699,0,0
2008-04-27,161.92,161.97,161.82,161.9,69,0,0
2008-04-28,161.88,162.04,160.63,160.94,11627,0,0
2008-04-29,160.92,162.72,160.84,162.61,12938,0,0
2008-04-30,162.59,163.1,161.02,161.35,14236,0,0
2008-05-01,161.34,163.78,160.94,162.69,9770,0,0
2008-05-02,162.95,163.66,162.35,162.96,14108,0,0
2008-05-04,162.93,162.93,162.92,162.93,3,0,0
2008-05-05,162.94,163.16,162.24,162.61,8092,0,0
2008-05-06,162.62,162.84,161.24,161.86,11730,0,0
2008-05-07,161.87,163.79,161.78,163.69,12824,0,0
2008-05-08,163.7,165.23,163.43,163.81,15539,0,0
2008-05-09,163.76,163.87,162.4,162.47,12459,0,0
2008-05-11,162.74,162.86,162.62,162.82,92,0,0
2008-05-12,162.8,163.7,160.14,160.36,11936,0,0
2008-05-13,160.38,161.77,160.2,160.79,14745,0,0
2008-05-14,160.78,162.12,160.57,161.15,13471,0,0
2008-05-15,161.13,161.66,160.28,161.36,14774,0,0
2008-05-16,161.37,161.5,157.99,158.32,13086,0,0
2008-05-18,158.14,158.14,158.01,158.05,35,0,0
2008-05-19,158.06,158.87,157.7,158.36,11083,0,0
2008-05-20,158.32,158.72,155.83,156.15,14394,0,0
2008-05-21,156.13,156.57,153.8,154.84,14620,0,0
2008-05-22,154.85,155.97,154.23,155.59,12571,0,0
2008-05-23,155.6,155.91,154.51,154.92,10067,0,0
2008-05-25,154.73,154.8,154.69,154.77,31,0,0
2008-05-26,154.75,155.06,154.38,154.74,4800,0,0
2008-05-27,154.73,155.65,153.81,155.57,10900,0,0
2008-05-28,155.58,155.95,154.39,155.25,12485,0,0
2008-05-29,155.23,155.41,154.16,154.78,14014,0,0
2008-05-30,154.79,155.64,154.27,154.3,11726,0,0
2008-06-01,154.26,154.4,154.02,154.27,211,0,0
2008-06-02,154.28,155.42,154.27,154.77,11480,0,0
2008-06-03,154.75,156.79,154.34,156.41,13177,0,0
2008-06-04,156.4,157.15,156.15,156.67,13174,0,0
2008-06-05,156.66,157.54,155.71,155.94,14256,0,0
2008-06-06,155.96,158.53,155.73,157.12,14742,0,0
2008-06-08,156.68,156.69,156.62,156.65,137,0,0
2008-06-09,156.6,157.74,155.88,157.44,14026,0,0
2008-06-10,157.46,161.02,157.37,160.69,15690,0,0
2008-06-11,160.71,160.81,158.52,158.99,12926,0,0
2008-06-12,159.0,160.88,158.83,159.65,15381,0,0
2008-06-13,159.66,161.58,159.18,160.13,15267,0,0
2008-06-15,159.05,159.9,159.0,159.87,92,0,0
2008-06-16,159.88,160.61,159.17,159.79,11439,0,0
2008-06-17,159.78,159.96,157.82,158.06,13900,0,0
2008-06-18,158.01,158.55,156.42,156.62,11183,0,0
2008-06-19,156.61,156.78,155.04,155.1,12174,0,0
2008-06-20,155.09,155.26,152.6,153.12,12160,0,0
2008-06-22,152.85,152.87,152.77,152.81,39,0,0
2008-06-23,152.82,154.92,152.66,153.62,11853,0,0
2008-06-24,153.63,154.19,152.68,153.19,10325,0,0
2008-06-25,153.18,153.36,149.63,149.84,10661,0,0
2008-06-26,149.85,151.54,149.73,150.91,12593,0,0
2008-06-27,150.92,151.73,149.84,149.84,11201,0,0
2008-06-29,150.33,150.34,150.27,150.27,34,0,0
2008-06-30,150.28,150.39,148.56,149.21,10203,0,0
2008-07-01,149.19,149.97,148.89,149.25,11047,0,0
2008-07-02,149.24,149.58,148.33,148.72,12015,0,0
2008-07-03,148.7,149.86,148.43,149.33,11421,0,0
2008-07-04,149.32,149.74,147.85,148.78,7339,0,0
2008-07-07,148.84,149.61,146.85,147.17,11228,0,0
2008-07-08,147.15,147.93,146.9,147.43,10952,0,0
2008-07-09,147.42,147.67,146.02,147.22,10652,0,0
2008-07-10,147.21,147.54,146.13,146.26,9869,0,0
2008-07-11,146.28,146.87,144.57,145.17,11568,0,0
2008-07-13,144.84,144.86,144.59,144.62,174,0,0
2008-07-14,144.63,145.57,144.43,144.7,11021,0,0
2008-07-15,144.69,146.06,144.23,145.43,14333,0,0
2008-07-16,145.42,146.43,145.32,145.61,12039,0,0
2008-07-17,145.64,146.05,144.33,144.6,12910,0,0
2008-07-18,144.58,144.94,143.73,143.98,9604,0,0
2008-07-20,144.12,144.3,144.11,144.28,20,0,0
2008-07-21,144.29,144.61,143.19,143.29,8284,0,0
2008-07-22,143.3,145.71,143.21,145.4,10548,0,0
2008-07-23,145.45,149.33,145.07,149.05,12948,0,0
2008-07-24,149.04,149.11,147.51,148.15,11729,0,0
2008-07-25,148.16,148.28,146.48,147.33,10690,0,0
2008-07-27,147.38,147.4,147.32,147.35,32,0,0
2008-07-28,147.36,147.59,146.02,146.38,7598,0,0
2008-07-29,146.4,147.81,146.17,147.43,9509,0,0
2008-07-30,147.44,149.04,147.27,148.05,10696,0,0
2008-07-31,148.04,150.11,147.3,149.94,9952,0,0
2008-08-01,149.96,150.5,148.65,148.87,11025,0,0
2008-08-03,148.81,148.81,148.73,148.75,24,0,0
2008-08-04,148.74,150.11,148.64,149.81,8346,0,0
2008-08-05,149.78,152.15,149.75,151.91,12389,0,0
2008-08-06,151.92,153.02,151.11,152.39,10454,0,0
2008-08-07,152.38,153.29,150.89,153.23,12744,0,0
2008-08-08,153.25,158.01,153.11,157.41,17768,0,0
2008-08-10,157.62,158.56,157.49,158.46,417,0,0
2008-08-11,158.47,159.62,156.06,159.4,15295,0,0
2008-08-12,159.36,160.52,157.35,158.11,15683,0,0
2008-08-13,158.12,159.93,157.5,159.17,12469,0,0
2008-08-14,159.19,161.47,158.34,160.9,11771,0,0
2008-08-15,160.89,163.32,160.89,162.79,11585,0,0
2008-08-17,162.75,163.09,162.64,162.73,318,0,0
2008-08-18,162.72,162.79,159.76,160.39,9982,0,0
2008-08-19,160.37,161.72,158.83,159.09,10271,0,0
2008-08-20,159.11,159.96,158.07,158.26,9458,0,0
2008-08-21,158.25,158.52,156.69,156.8,10171,0,0
2008-08-22,156.79,158.26,156.57,157.88,8764,0,0
2008-08-24,157.82,157.97,157.81,157.84,30,0,0
2008-08-25,157.85,158.94,157.58,158.5,9384,0,0
2008-08-26,158.52,162.23,158.44,160.75,15456,0,0
2008-08-27,160.62,160.94,159.31,160.56,17498,0,0
2008-08-28,160.61,162.46,159.39,162.14,15629,0,0
2008-08-29,162.13,162.37,160.21,161.23,13567,0,0
2008-08-31,161.0,161.03,160.86,160.9,245,0,0
2008-09-01,160.91,163.33,160.62,163.04,12706,0,0
2008-09-02,163.05,165.23,162.93,163.42,18600,0,0
2008-09-03,163.41,166.16,163.32,164.84,16782,0,0
2008-09-04,164.85,168.73,163.63,168.66,20627,0,0
2008-09-05,168.67,170.57,167.57,169.32,28798,0,0
2008-09-07,168.37,168.75,168.26,168.34,533,0,0
2008-09-08,168.26,171.72,164.57,170.74,25685,0,0
2008-09-09,170.72,171.76,167.75,169.68,25661,0,0
2008-09-10,169.69,171.59,168.12,170.94,24323,0,0
2008-09-11,170.92,174.39,170.78,170.79,23194,0,0
2008-09-12,170.78,171.59,166.19,166.73,23317,0,0
2008-09-15,166.95,171.03,164.62,169.92,28916,0,0
2008-09-16,169.88,172.08,169.18,170.87,35595,0,0
2008-09-17,170.78,173.4,168.84,170.31,33330,0,0
2008-09-18,170.4,171.46,166.67,168.98,37425,0,0
2008-09-19,168.97,171.09,165.24,165.94,31910,0,0
2008-09-21,165.62,165.74,165.57,165.72,158,0,0
2008-09-22,165.7,166.32,161.75,162.68,28079,0,0
2008-09-23,162.67,164.69,161.77,164.56,24397,0,0
2008-09-24,164.53,164.99,163.19,164.79,24065,0,0
2008-09-25,164.82,165.03,162.79,163.68,25479,0,0
2008-09-26,163.69,165.32,162.92,163.74,23450,0,0
2008-09-28,163.81,164.67,163.81,164.65,326,0,0
2008-09-29,164.68,169.5,164.56,168.95,30046,0,0
2008-09-30,168.97,172.76,168.26,171.55,29693,0,0
2008-10-01,171.54,173.9,170.11,172.64,29090,0,0
2008-10-02,172.63,177.82,172.35,177.46,34418,0,0
2008-10-03,177.47,179.61,175.88,178.36,36173,0,0
2008-10-05,180.42,180.57,179.34,179.92,698,0,0
2008-10-06,179.93,186.59,178.99,183.89,39161,0,0
2008-10-07,183.83,185.21,180.16,184.18,40785,0,0
2008-10-08,184.19,187.16,182.68,184.39,45813,0,0
2008-10-09,184.41,194.46,180.61,194.27,35663,0,0
2008-10-10,194.24,201.35,189.47,190.78,47003,0,0
2008-10-13,187.66,190.39,183.6,185.71,30757,0,0
2008-10-14,185.7,186.13,179.86,186.13,41053,0,0
2008-10-15,186.12,201.43,185.52,200.8,42098,0,0
2008-10-16,201.18,204.04,193.48,197.99,46937,0,0
2008-10-17,197.91,203.72,194.65,199.38,35055,0,0
2008-10-20,197.87,203.41,194.66,202.6,31159,0,0
2008-10-21,202.62,214.08,201.98,212.87,34913,0,0
2008-10-22,212.86,222.09,210.17,217.98,43666,0,0
2008-10-23,220.53,223.44,213.03,214.54,33153,0,0
2008-10-24,214.93,226.69,210.62,217.55,52716,0,0
2008-10-26,218.69,218.95,218.64,218.92,166,0,0
2008-10-27,218.91,223.64,213.13,216.45,49117,0,0
2008-10-28,217.01,218.78,203.32,203.4,48099,0,0
2008-10-29,203.45,206.31,196.39,198.11,50684,0,0
2008-10-30,198.42,204.38,190.84,201.74,49555,0,0
2008-10-31,201.81,207.56,200.03,200.2,45025,0,0
2008-11-02,201.28,201.53,201.18,201.51,138,0,0
2008-11-03,201.5,206.4,198.84,205.44,31068,0,0
2008-11-04,205.45,207.75,196.92,198.86,42252,0,0
2008-11-05,198.85,202.45,196.78,200.75,45603,0,0
2008-11-06,200.74,207.74,200.68,206.58,46467,0,0
2008-11-07,206.6,212.32,203.23,210.41,44313,0,0
2008-11-10,208.45,210.7,204.25,209.86,38447,0,0
2008-11-11,209.9,215.34,208.78,214.97,37613,0,0
2008-11-12,214.99,217.76,211.29,217.18,44553,0,0
2008-11-13,217.19,218.99,208.95,210.03,51343,0,0
2008-11-14,210.08,214.25,207.26,212.02,47719,0,0
2008-11-16,211.06,211.44,211.04,211.41,366,0,0
2008-11-17,211.4,214.38,210.07,212.1,41945,0,0
2008-11-18,212.09,215.41,211.51,214.38,38870,0,0
2008-11-19,214.39,217.56,209.71,217.16,37758,0,0
2008-11-20,217.15,218.22,213.02,217.42,41950,0,0
2008-11-21,217.43,217.44,209.44,211.31,40783,0,0
2008-11-23,211.22,211.31,211.2,211.26,92,0,0
2008-11-24,211.27,211.92,200.51,200.55,45700,0,0
2008-11-25,200.56,205.04,197.88,198.79,46346,0,0
2008-11-26,198.81,203.37,198.62,202.55,41014,0,0
2008-11-27,202.56,203.15,201.02,201.66,23308,0,0
2008-11-28,201.65,204.64,200.47,203.78,30648,0,0
2008-11-30,203.62,203.7,203.57,203.66,56,0,0
2008-12-01,203.65,208.39,203.63,207.25,35013,0,0
2008-12-02,207.26,208.67,204.63,206.26,37585,0,0
2008-12-03,205.91,208.25,204.62,205.04,35933,0,0
2008-12-04,205.05,207.91,202.49,204.56,35856,0,0
2008-12-05,204.57,211.18,203.99,209.53,38162,0,0
2008-12-07,208.52,208.7,208.13,208.13,105,0,0
2008-12-08,208.51,209.27,201.49,201.82,33417,0,0
2008-12-09,201.81,206.06,201.64,203.49,32955,0,0
2008-12-10,203.51,204.26,201.49,202.33,33320,0,0
2008-12-11,202.36,202.68,195.51,196.35,37352,0,0
2008-12-12,196.32,200.79,195.39,199.09,40865,0,0
2008-12-14,200.17,200.76,200.15,200.56,79,0,0
2008-12-15,200.49,200.56,194.71,195.51,31145,0,0
2008-12-16,195.52,196.78,188.84,190.62,36626,0,0
2008-12-17,190.7,190.75,184.16,184.21,39466,0,0
2008-12-18,184.2,187.22,180.73,186.58,48615,0,0
2008-12-19,186.59,191.75,185.05,190.63,44238,0,0
2008-12-21,190.21,190.21,189.91,189.92,143,0,0
2008-12-22,189.9,190.81,185.97,189.08,31323,0,0
2008-12-23,189.05,189.67,187.78,189.34,24164,0,0
2008-12-24,189.33,190.59,188.35,190.08,11943,0,0
2008-12-26,188.58,189.97,187.59,188.56,3139,0,0
2008-12-28,189.36,189.46,188.94,189.39,17,0,0
2008-12-29,189.4,191.33,184.65,191.23,28450,0,0
2008-12-30,191.26,191.39,185.99,189.3,24581,0,0
2008-12-31,189.58,191.59,186.25,189.79,11140,0,0
2009-01-02,190.82,192.15,188.58,190.97,16176,0,0
2009-01-04,191.14,191.51,191.09,191.14,248,0,0
2009-01-05,191.19,197.28,189.76,195.41,38908,0,0
2009-01-06,195.4,200.39,195.02,195.57,46753,0,0
2009-01-07,195.58,197.33,193.4,196.35,47923,0,0
2009-01-08,196.36,201.15,195.81,199.92,47617,0,0
2009-01-09,199.93,207.04,199.24,206.07,43237,0,0
2009-01-11,206.47,206.49,205.97,206.24,272,0,0
2009-01-12,206.25,211.93,206.18,211.63,41217,0,0
2009-01-13,211.62,215.03,206.57,210.6,47459,0,0
2009-01-14,210.58,215.33,205.62,209.57,44140,0,0
2009-01-15,209.6,214.98,209.27,212.35,40118,0,0
2009-01-16,212.19,214.07,207.13,210.47,41135,0,0
2009-01-18,209.52,210.13,209.48,209.63,241,0,0
2009-01-19,209.64,218.11,208.9,218.05,34826,0,0
2009-01-20,218.04,222.86,217.57,221.44,54191,0,0
2009-01-21,221.45,222.22,215.49,216.35,47285,0,0
2009-01-22,216.34,220.53,213.67,217.76,45667,0,0
2009-01-23,217.8,227.29,217.3,222.02,44469,0,0
2009-01-25,221.98,222.32,221.93,222.32,32,0,0
2009-01-26,222.31,224.72,215.73,217.47,40753,0,0
2009-01-27,217.48,219.47,211.84,216.73,42248,0,0
2009-01-28,216.7,217.42,212.91,216.47,43226,0,0
2009-01-29,216.49,225.04,216.24,224.54,45161,0,0
2009-01-30,224.58,233.28,224.39,231.9,40454,0,0
2009-02-01,232.53,232.58,232.25,232.57,58,0,0
2009-02-02,232.58,235.1,229.44,230.15,37762,0,0
2009-02-03,230.14,234.62,228.36,230.02,38058,0,0
2009-02-04,230.05,234.84,226.94,230.93,33585,0,0
2009-02-05,230.9,232.54,225.54,226.95,38143,0,0
2009-02-06,226.94,229.74,221.19,222.34,38481,0,0
2009-02-08,222.09,222.24,221.83,222.01,33,0,0
2009-02-09,221.96,225.99,218.49,220.5,30890,0,0
2009-02-10,220.51,227.99,219.39,226.86,40418,0,0
2009-02-11,226.87,230.15,225.16,228.42,40578,0,0
2009-02-12,228.41,235.62,227.54,231.53,38378,0,0
2009-02-13,231.52,233.28,227.58,231.22,29601,0,0
2009-02-15,231.95,232.57,231.81,232.55,81,0,0
2009-02-16,232.57,238.66,232.1,237.14,22139,0,0
2009-02-17,237.13,246.08,237.08,245.39,34092,0,0
2009-02-18,245.41,245.74,238.67,241.0,32720,0,0
2009-02-19,241.01,241.06,234.74,238.69,35936,0,0
2009-02-20,238.62,243.61,235.21,236.1,42632,0,0
2009-02-22,236.46,236.54,236.08,236.22,307,0,0
2009-02-23,236.24,237.39,227.93,233.55,43362,0,0
2009-02-24,233.59,238.22,231.49,233.76,41469,0,0
2009-02-25,233.81,238.96,229.88,236.76,43972,0,0
2009-02-26,236.78,238.65,233.93,236.3,35863,0,0
2009-02-27,236.31,240.02,231.67,235.89,42641,0,0
2009-03-01,237.43,238.24,237.29,238.22,228,0,0
2009-03-02,238.19,245.02,237.91,243.74,40072,0,0
2009-03-03,243.75,246.13,239.64,244.32,42593,0,0
2009-03-04,244.31,249.18,241.97,242.46,41783,0,0
2009-03-05,242.45,252.29,241.83,251.96,36966,0,0
2009-03-06,251.97,252.02,245.24,246.65,41900,0,0
2009-03-08,244.19,244.19,242.93,243.71,273,0,0
2009-03-09,243.7,247.63,241.35,245.09,38849,0,0
2009-03-10,245.1,245.75,236.88,238.87,44577,0,0
2009-03-11,238.88,241.24,233.08,234.43,42756,0,0
2009-03-12,234.44,241.45,226.9,228.04,47990,0,0
2009-03-13,228.05,232.39,226.11,228.49,40866,0,0
2009-03-15,230.54,230.62,229.97,230.34,310,0,0
2009-03-16,230.32,231.41,225.53,227.08,38157,0,0
2009-03-17,227.1,233.08,226.2,227.81,35986,0,0
2009-03-18,227.8,231.69,219.41,220.19,40707,0,0
2009-03-19,220.2,223.63,216.87,219.83,45793,0,0
2009-03-20,219.77,223.52,218.77,220.96,37718,0,0
2009-03-22,222.64,222.71,222.18,222.29,595,0,0
2009-03-23,222.3,225.32,219.76,220.83,35230,0,0
2009-03-24,220.77,223.52,219.51,222.03,34415,0,0
2009-03-25,222.02,225.51,219.13,221.6,34258,0,0
2009-03-26,221.19,223.43,220.58,222.47,29842,0,0
