date,open,high,low,close,tick_volume,spread,real_volume
1993-04-05,1.3161,1.3161,1.3161,1.3161,1,240,0
1993-04-06,1.3255,1.3255,1.3255,1.3255,1,240,0
1993-04-07,1.3182,1.3182,1.3182,1.3182,1,240,0
1993-04-08,1.3179,1.3179,1.3179,1.3179,1,240,0
1993-04-09,1.3174000000000001,1.3174000000000001,1.3174000000000001,1.3174000000000001,1,240,0
1993-04-12,1.3176999999999999,1.3176999999999999,1.3176999999999999,1.3176999999999999,1,240,0
1993-04-13,1.3232,1.3232,1.3232,1.3232,1,240,0
1993-04-14,1.326,1.326,1.326,1.326,1,240,0
1993-04-15,1.3364,1.3364,1.3364,1.3364,1,240,0
1993-04-16,1.3314,1.3314,1.3314,1.3314,1,240,0
1993-04-19,1.3266,1.3266,1.3266,1.3266,1,240,0
1993-04-20,1.3243,1.3243,1.3243,1.3243,1,240,0
1993-04-21,1.321,1.321,1.321,1.321,1,240,0
1993-04-22,1.3148,1.3148,1.3148,1.3148,1,240,0
1993-04-23,1.3132,1.3132,1.3132,1.3132,1,240,0
1993-04-26,1.3189,1.3189,1.3189,1.3189,1,240,0
1993-04-27,1.3122,1.3122,1.3122,1.3122,1,240,0
1993-04-28,1.3117,1.3117,1.3117,1.3117,1,240,0
1993-04-29,1.3079,1.3079,1.3079,1.3079,1,240,0
1993-04-30,1.3047,1.3047,1.3047,1.3047,1,240,0
1993-05-03,1.3042,1.3042,1.3042,1.3042,1,240,0
1993-05-04,1.2908,1.2908,1.2908,1.2908,1,240,0
1993-05-05,1.292,1.292,1.292,1.292,1,240,0
1993-05-06,1.2933,1.2933,1.2933,1.2933,1,240,0
1993-05-07,1.2949,1.2949,1.2949,1.2949,1,240,0
1993-05-10,1.2898,1.2898,1.2898,1.2898,1,240,0
1993-05-11,1.2931,1.2931,1.2931,1.2931,1,240,0
1993-05-12,1.2933,1.2933,1.2933,1.2933,1,240,0
1993-05-13,1.2909,1.2909,1.2909,1.2909,1,240,0
1993-05-14,1.2932000000000001,1.2932000000000001,1.2932000000000001,1.2932000000000001,1,240,0
1993-05-17,1.2913999999999999,1.2913999999999999,1.2913999999999999,1.2913999999999999,1,240,0
1993-05-18,1.2838,1.2838,1.2838,1.2838,1,240,0
1993-05-19,1.2849,1.2849,1.2849,1.2849,1,240,0
1993-05-20,1.2831000000000001,1.2831000000000001,1.2831000000000001,1.2831000000000001,1,240,0
1993-05-21,1.2757,1.2757,1.2757,1.2757,1,240,0
1993-05-24,1.2763,1.2763,1.2763,1.2763,1,240,0
1993-05-25,1.2778,1.2778,1.2778,1.2778,1,240,0
1993-05-26,1.2765,1.2765,1.2765,1.2765,1,240,0
1993-05-27,1.2716,1.2716,1.2716,1.2716,1,240,0
1993-05-28,1.2673,1.2673,1.2673,1.2673,1,240,0
1993-05-31,1.2521,1.2521,1.2521,1.2521,1,240,0
1993-06-01,1.2535,1.2535,1.2535,1.2535,1,240,0
1993-06-02,1.2509000000000001,1.2509000000000001,1.2509000000000001,1.2509000000000001,1,240,0
1993-06-03,1.2521,1.2521,1.2521,1.2521,1,240,0
1993-06-04,1.256,1.256,1.256,1.256,1,240,0
1993-06-07,1.2526,1.2526,1.2526,1.2526,1,240,0
1993-06-08,1.2498,1.2498,1.2498,1.2498,1,240,0
1993-06-09,1.258,1.258,1.258,1.258,1,240,0
1993-06-10,1.2574,1.2574,1.2574,1.2574,1,240,0
1993-06-11,1.2523,1.2523,1.2523,1.2523,1,240,0
1993-06-14,1.2429000000000001,1.2429000000000001,1.2429000000000001,1.2429000000000001,1,240,0
1993-06-15,1.2456,1.2456,1.2456,1.2456,1,240,0
1993-06-16,1.2445,1.2445,1.2445,1.2445,1,240,0
1993-06-17,1.24,1.24,1.24,1.24,1,240,0
1993-06-18,1.2490999999999999,1.2490999999999999,1.2490999999999999,1.2490999999999999,1,240,0
1993-06-21,1.2614,1.2614,1.2614,1.2614,1,240,0
1993-06-22,1.2649,1.2649,1.2649,1.2649,1,240,0
1993-06-23,1.2515,1.2515,1.2515,1.2515,1,240,0
1993-06-24,1.2458,1.2458,1.2458,1.2458,1,240,0
1993-06-25,1.2481,1.2481,1.2481,1.2481,1,240,0
1993-06-28,1.2437,1.2437,1.2437,1.2437,1,240,0
1993-06-29,1.2423,1.2423,1.2423,1.2423,1,240,0
1993-06-30,1.2395,1.2395,1.2395,1.2395,1,240,0
1993-07-01,1.2375,1.2375,1.2375,1.2375,1,240,0
1993-07-02,1.2367,1.2367,1.2367,1.2367,1,240,0
1993-07-05,1.244,1.244,1.244,1.244,1,240,0
1993-07-06,1.244,1.244,1.244,1.244,1,240,0
1993-07-07,1.2431,1.2431,1.2431,1.2431,1,240,0
1993-07-08,1.228,1.228,1.228,1.228,1,240,0
