date,open,high,low,close,tick_volume,spread,real_volume
2013-03-19,8.33207,8.34841,8.31519,8.32406,67384,244,0
2013-03-20,8.32444,8.37235,8.31072,8.3675,68539,244,0
2013-03-21,8.36753,8.3862,8.34052,8.36045,64761,233,0
2013-03-22,8.35989,8.44107,8.3545,8.43087,64517,244,0
2013-03-25,8.42541,8.45297,8.37007,8.37613,66249,245,0
2013-03-26,8.37589,8.3901,8.33435,8.34619,60253,245,0
2013-03-27,8.34587,8.35295,8.2822,8.3269,44723,245,0
2013-03-28,8.32677,8.36323,8.32497,8.3501,37618,245,0
2013-03-29,8.35033,8.37547,8.34167,8.35517,23896,246,0
2013-04-01,8.35242,8.37286,8.33482,8.36807,28241,246,0
2013-04-02,8.3678,8.36875,8.30447,8.31746,35177,245,0
2013-04-03,8.31736,8.36262,8.30763,8.35832,35696,245,0
2013-04-04,8.35827,8.44383,8.34881,8.42858,40486,245,0
2013-04-05,8.42862,8.44087,8.37212,8.37555,42726,245,0
2013-04-08,8.37479,8.384,8.33599,8.34762,40487,245,0
2013-04-09,8.34745,8.38941,8.34052,8.35461,39805,246,0
2013-04-10,8.3546,8.37325,8.3273,8.35575,36903,245,0
2013-04-11,8.356020000000001,8.36515,8.30482,8.31891,40858,245,0
2013-04-12,8.31896,8.34801,8.2961,8.32362,41921,245,0
2013-04-15,8.33173,8.37642,8.31558,8.37092,45038,270,0
2013-04-16,8.37053,8.38685,8.3439,8.38158,42947,270,0
2013-04-17,8.38161,8.49091,8.37231,8.48873,45370,270,0
2013-04-18,8.48887,8.54562,8.477219999999999,8.52957,41822,270,0
2013-04-19,8.52967,8.54517,8.49802,8.53615,37502,270,0
2013-04-22,8.53762,8.53811,8.48658,8.52812,35167,270,0
2013-04-23,8.52821,8.64605,8.52092,8.63845,40023,270,0
2013-04-24,8.6382,8.64436,8.57619,8.61111,38047,270,0
2013-04-25,8.61106,8.61322,8.57715,8.58782,34964,270,0
2013-04-26,8.58779,8.59958,8.54408,8.56122,34511,270,0
