date,open,high,low,close,tick_volume,spread,real_volume
2003-08-12,1.9902,1.9978,1.9779,1.9785,282,180,0
2003-08-13,1.9788000000000001,1.9872999999999998,1.9724,1.9857,230,180,0
2003-08-14,1.9855,1.9899,1.9636,1.9691999999999998,364,180,0
2003-08-15,1.97,1.9783,1.9663,1.9708,233,180,0
2003-08-18,1.9715,1.9722,1.9487999999999999,1.9506000000000001,260,180,0
2003-08-19,1.9506999999999999,1.9583,1.9375,1.9468999999999999,379,180,0
2003-08-20,1.9474,1.9504000000000001,1.9314,1.9353,260,180,0
2003-08-21,1.9357,1.9402,1.8944,1.9,560,180,0
2003-08-22,1.9,1.9100000000000001,1.8883999999999999,1.8974,407,180,0
2003-08-25,1.8937,1.9104999999999999,1.8902999999999999,1.8972,370,180,0
2003-08-26,1.8980000000000001,1.9142000000000001,1.8845,1.9049,526,180,0
2003-08-27,1.9045,1.9137,1.9020000000000001,1.907,210,180,0
2003-08-28,1.9059,1.9146,1.8989,1.909,284,180,0
2003-08-29,1.9092,1.9283000000000001,1.9079000000000002,1.924,261,180,0
2003-09-01,1.9241000000000001,1.9312,1.9180000000000001,1.9220000000000002,244,180,0
2003-09-02,1.9220000000000002,1.923,1.8973,1.8981,276,180,0
2003-09-03,1.8984,1.9095,1.8908,1.9028,331,180,0
2003-09-04,1.9032,1.9237,1.8953,1.923,371,180,0
2003-09-05,1.9228,1.9506000000000001,1.9173,1.9471,424,180,0
2003-09-08,1.9463,1.9604,1.9396,1.9458,412,180,0
2003-09-09,1.946,1.9912,1.9431,1.9702,721,180,0
2003-09-10,1.9702,1.9731,1.9527999999999999,1.9624000000000001,329,180,0
2003-09-11,1.9617,1.9726,1.9538,1.9637,357,180,0
2003-09-12,1.9639,1.984,1.9503,1.9787,527,180,0
2003-09-15,1.9782,1.9855,1.9701,1.9804,287,180,0
2003-09-16,1.9803,1.9822,1.9521,1.956,360,180,0
2003-09-17,1.9565000000000001,1.9819,1.9493,1.9787,431,180,0
2003-09-18,1.978,1.9834,1.9643000000000002,1.9678,281,180,0
2003-09-19,1.9681,1.9845000000000002,1.9639,1.9814,280,180,0
2003-09-22,1.9941,2.0038,1.9771999999999998,1.9796,388,180,0
2003-09-23,1.9766,1.9954,1.9765000000000001,1.9879,266,180,0
2003-09-24,1.9883,1.9948000000000001,1.979,1.992,280,180,0
2003-09-25,1.992,2.0,1.9864000000000002,1.9935,258,180,0
2003-09-26,1.9933999999999998,1.9935,1.9826000000000001,1.986,145,180,0
2003-09-29,1.9851999999999999,2.0076,1.9708999999999999,2.0069,518,180,0
2003-09-30,2.0068,2.0262000000000002,2.0008,2.0142,435,180,0
2003-10-01,2.0164,2.026,2.0129,2.0241,186,180,0
2003-10-02,2.0238,2.0321,2.0152,2.0182,283,180,0
2003-10-03,2.018,2.0232,1.995,2.0003,388,180,0
2003-10-06,1.995,2.0229,1.9944,2.0184,337,180,0
2003-10-07,2.019,2.0345,2.0182,2.0237,280,180,0
2003-10-08,2.024,2.04,2.0237,2.035,217,180,0
2003-10-09,2.035,2.0432,2.0138,2.0262000000000002,501,180,0
2003-10-10,2.0268,2.0424,2.0201,2.0327,388,180,0
2003-10-13,2.0294,2.0352,2.009,2.0177,408,180,0
2003-10-14,2.0185,2.0445,2.0082,2.0353,559,180,0
2003-10-15,2.035,2.0469,2.0156,2.024,517,180,0
2003-10-16,2.0258,2.0327,2.0138,2.0185,306,180,0
2003-10-17,2.0155,2.0308,2.0129,2.0303,211,180,0
2003-10-20,2.0302,2.0386,2.0196,2.0325,358,180,0
2003-10-21,2.0324,2.0406,2.0264,2.0304,265,180,0
2003-10-22,2.03,2.0524,2.0282,2.0463,322,180,0
2003-10-23,2.0463,2.0631,2.0452,2.0559,263,180,0
2003-10-24,2.0562,2.0644,2.0493,2.0518,259,180,0
2003-10-27,2.0501,2.0544,2.0431,2.0482,208,180,0
2003-10-28,2.048,2.0499,2.0352,2.0373,188,180,0
2003-10-29,2.037,2.0391,2.0243,2.0251,178,180,0
2003-10-30,2.0251,2.0392,2.0149,2.018,416,180,0
2003-10-31,2.0177,2.0287,2.0115,2.016,328,180,0
2003-11-03,2.015,2.0233,1.9955,1.9995,402,180,0
2003-11-04,1.9992,2.0073,1.9674,2.0023,768,180,0
2003-11-05,2.0027,2.0059,1.9872999999999998,1.9912999999999998,259,180,0
2003-11-06,1.9916,1.9989,1.9844,1.9889999999999999,265,180,0
2003-11-07,1.9879,2.0078,1.9818,2.0045,355,180,0
2003-11-10,2.0,2.0063,1.9883,1.9907,268,180,0
2003-11-11,1.9921,2.0002,1.9854,1.998,238,180,0
2003-11-12,1.9989,2.0164,1.9971,2.0136,240,180,0
2003-11-13,2.0136,2.0254,2.0118,2.025,159,180,0
2003-11-14,2.0236,2.0313,2.0195,2.0257,216,180,0
2003-11-17,2.0282,2.0405,2.0234,2.0272,333,180,0
2003-11-18,2.0272,2.056,2.0226,2.0555,386,180,0
2003-11-19,2.0556,2.0564,2.0335,2.0346,249,180,0
2003-11-20,2.0358,2.0532,2.0339,2.0468,277,180,0
2003-11-21,2.0467,2.0539,2.0425,2.05,196,180,0
2003-11-24,2.0495,2.0539,2.0238,2.0276,384,180,0
2003-11-25,2.0273,2.0373,2.0244,2.0282,250,180,0
2003-11-26,2.0276,2.0584,2.0253,2.0584,355,180,0
2003-11-27,2.0576,2.0608,2.0508,2.0573,198,180,0
2003-11-28,2.0573,2.0715,2.0547,2.0671,239,180,0
2003-12-01,2.0633,2.0764,2.0579,2.0625,363,180,0
2003-12-02,2.0624,2.0803,2.057,2.0791,300,180,0
2003-12-03,2.0812,2.0839,2.0735,2.0791,188,180,0
2003-12-04,2.0788,2.0838,2.064,2.0714,323,180,0
2003-12-05,2.071,2.0886,2.0691,2.0863,238,180,0
2003-12-08,2.0867,2.0958,2.0788,2.0921,287,180,0
2003-12-09,2.0919,2.1028000000000002,2.0882,2.0987999999999998,224,180,0
2003-12-10,2.0985,2.1025,2.0833,2.0952,352,180,0
2003-12-11,2.095,2.0993,2.0782,2.0987999999999998,385,180,0
2003-12-12,2.0986,2.1038,2.0897,2.0976,273,180,0
2003-12-15,2.081,2.1065,2.0793,2.1051,304,180,0
2003-12-16,2.106,2.1101,2.0893,2.1034,391,180,0
2003-12-17,2.1038,2.1225,2.1002,2.1187,298,180,0
2003-12-18,2.1207,2.1241,2.1126,2.1191,215,180,0
2003-12-19,2.1189999999999998,2.123,2.1105,2.1143,204,180,0
2003-12-22,2.1203,2.127,2.1012,2.1186,500,180,0
2003-12-23,2.1187,2.1231,2.1139,2.1169000000000002,167,180,0
2003-12-24,2.1174,2.1273,2.1162,2.1238,159,180,0
2003-12-25,2.1236,2.1276,2.1177,2.1235,198,180,0
2003-12-26,2.1254,2.1286,2.1177,2.1205,170,180,0
2003-12-29,2.1215,2.1302,2.106,2.126,440,180,0
2003-12-30,2.1271,2.1399,2.1235,2.1378,222,180,0
2003-12-31,2.1381,2.1497,2.1259,2.1412,446,180,0
2004-01-01,2.1409,2.1744,2.1181,2.1328,1046,170,0
2004-01-02,2.1314,2.1506,2.1283,2.1406,355,170,0
